time,location,total_trip_count,value,rain,Weekday_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,Area_N,Area_NE,Area_NW,Area_S,Area_SE,Area_SW,Area_W,Bike_Lanes,Area_CC
04/09/2020,Guild Street,15,1336.0,1.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
05/09/2020,Guild Street,30,892.0,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
05/09/2020,North Strand,65,1724.0,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
05/09/2020,Charleville Mall,65,182.0,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
05/09/2020,Grove Road Totem,5,1738.0,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
06/09/2020,Guild Street,40,984.0,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
06/09/2020,North Strand,80,1737.0,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
06/09/2020,Grove Road Totem,5,1687.0,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
06/09/2020,Charleville Mall,45,159.0,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
07/09/2020,Guild Street,25,1180.0,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
07/09/2020,North Strand,65,1921.0,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
07/09/2020,Charleville Mall,30,209.0,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
08/09/2020,North Strand,70,2683.0,1.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
08/09/2020,Guild Street,30,1504.0,1.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
08/09/2020,Charleville Mall,60,273.0,1.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
09/09/2020,Guild Street,40,1564.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
09/09/2020,North Strand,80,2681.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
09/09/2020,Charleville Mall,80,260.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
10/09/2020,Guild Street,25,1479.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10/09/2020,Charleville Mall,75,245.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
10/09/2020,North Strand,85,2610.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10/09/2020,Grove Road Totem,5,2968.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
11/09/2020,North Strand,70,2198.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11/09/2020,Charleville Mall,35,208.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
11/09/2020,Guild Street,25,1345.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12/09/2020,Guild Street,25,1099.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12/09/2020,North Strand,85,1922.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12/09/2020,Charleville Mall,30,216.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
13/09/2020,Charleville Mall,45,241.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
13/09/2020,North Strand,100,2099.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13/09/2020,Guild Street,60,1155.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14/09/2020,Guild Street,45,1529.0,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14/09/2020,Charleville Mall,55,254.0,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
14/09/2020,North Strand,95,2611.0,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15/09/2020,Charleville Mall,60,261.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
15/09/2020,North Strand,105,2786.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15/09/2020,Grove Road Totem,5,3343.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
15/09/2020,Guild Street,30,1584.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16/09/2020,Guild Street,55,1483.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16/09/2020,Charleville Mall,70,260.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16/09/2020,North Strand,100,2857.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17/09/2020,North Strand,90,3082.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17/09/2020,Charleville Mall,50,288.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17/09/2020,Guild Street,45,1680.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
18/09/2020,Charleville Mall,55,217.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
18/09/2020,North Strand,100,2494.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18/09/2020,Guild Street,35,1527.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19/09/2020,Guild Street,20,1001.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19/09/2020,Charleville Mall,60,216.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
19/09/2020,North Strand,75,1899.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19/09/2020,Grove Road Totem,5,1930.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
20/09/2020,Guild Street,50,1047.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20/09/2020,Charleville Mall,65,213.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
20/09/2020,North Strand,80,1697.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21/09/2020,Guild Street,35,1437.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21/09/2020,North Strand,100,2631.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21/09/2020,Charleville Mall,60,265.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22/09/2020,North Strand,85,2434.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22/09/2020,Guild Street,20,1416.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
22/09/2020,Charleville Mall,50,234.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23/09/2020,Guild Street,40,1541.0,8.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23/09/2020,Charleville Mall,65,277.0,8.9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23/09/2020,North Strand,100,2467.0,8.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24/09/2020,North Strand,30,1659.0,4.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24/09/2020,Guild Street,10,1088.0,4.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24/09/2020,Charleville Mall,30,186.0,4.1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
25/09/2020,North Strand,55,2253.0,0.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25/09/2020,Guild Street,30,1459.0,0.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25/09/2020,Charleville Mall,45,237.0,0.6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
26/09/2020,Guild Street,50,1263.0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26/09/2020,North Strand,75,2238.0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26/09/2020,Charleville Mall,95,261.0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
27/09/2020,North Strand,95,2046.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27/09/2020,Grove Road Totem,10,2172.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
27/09/2020,Charleville Mall,110,278.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
27/09/2020,Guild Street,100,1267.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
28/09/2020,Charleville Mall,25,235.0,1.9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
28/09/2020,Guild Street,15,1286.0,1.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
28/09/2020,North Strand,60,2151.0,1.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29/09/2020,Charleville Mall,80,283.0,4.3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
29/09/2020,North Strand,85,2589.0,4.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29/09/2020,Guild Street,25,1611.0,4.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30/09/2020,North Strand,60,1662.0,3.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30/09/2020,Grove Road Totem,5,2195.0,3.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
30/09/2020,Charleville Mall,15,172.0,3.9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
30/09/2020,Guild Street,10,1010.0,3.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
01/10/2020,Charleville Mall,40,247.0,19.6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
01/10/2020,North Strand,55,2296.0,19.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
01/10/2020,Guild Street,20,1352.0,19.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
02/10/2020,North Strand,70,2390.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
02/10/2020,Charleville Mall,50,242.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
02/10/2020,Guild Street,20,1432.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
03/10/2020,North Strand,70,1785.0,1.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
03/10/2020,Charleville Mall,65,156.0,1.9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
03/10/2020,Guild Street,40,995.0,1.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
03/10/2020,Grove Road Totem,5,1842.0,1.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
04/10/2020,Charleville Mall,5,67.0,15.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
04/10/2020,Guild Street,5,374.0,15.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
05/10/2020,Guild Street,15,1154.0,2.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
05/10/2020,Charleville Mall,25,197.0,2.7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
05/10/2020,North Strand,65,1938.0,2.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
06/10/2020,Charleville Mall,35,171.0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
06/10/2020,Guild Street,5,1188.0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
06/10/2020,North Strand,45,1991.0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
07/10/2020,Charleville Mall,55,230.0,12.2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
07/10/2020,Guild Street,20,1255.0,12.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
07/10/2020,North Strand,70,2125.0,12.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
08/10/2020,Charleville Mall,50,232.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
08/10/2020,North Strand,70,2304.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
08/10/2020,Guild Street,35,1428.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
09/10/2020,Charleville Mall,35,243.0,1.1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
09/10/2020,Guild Street,35,1384.0,1.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
09/10/2020,North Strand,65,2225.0,1.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10/10/2020,Charleville Mall,55,205.0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
10/10/2020,Guild Street,50,1103.0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10/10/2020,North Strand,70,1824.0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11/10/2020,Guild Street,50,1266.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11/10/2020,Charleville Mall,75,206.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
11/10/2020,North Strand,105,1636.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12/10/2020,North Strand,50,2001.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12/10/2020,Guild Street,10,1273.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12/10/2020,Charleville Mall,40,229.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13/10/2020,North Strand,80,2207.0,1.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13/10/2020,Charleville Mall,35,234.0,1.2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13/10/2020,Guild Street,25,1628.0,1.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14/10/2020,North Strand,75,2180.0,5.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14/10/2020,Guild Street,30,1405.0,5.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14/10/2020,Charleville Mall,50,238.0,5.1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
15/10/2020,Charleville Mall,30,205.0,0.1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
15/10/2020,North Strand,60,2098.0,0.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15/10/2020,Guild Street,40,1404.0,0.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16/10/2020,Grove Road Totem,5,2763.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
16/10/2020,Charleville Mall,50,245.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
16/10/2020,North Strand,70,2319.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16/10/2020,Guild Street,40,1508.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17/10/2020,North Strand,60,1739.0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17/10/2020,Guild Street,55,1130.0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17/10/2020,Grove Road Totem,15,1984.0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
17/10/2020,Charleville Mall,55,209.0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18/10/2020,Guild Street,65,1189.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18/10/2020,Charleville Mall,70,242.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18/10/2020,North Strand,70,1713.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18/10/2020,Grove Road Totem,10,1917.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
19/10/2020,Guild Street,5,1047.0,2.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19/10/2020,Charleville Mall,35,160.0,2.9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
19/10/2020,North Strand,50,1494.0,2.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20/10/2020,North Strand,50,1741.0,2.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20/10/2020,Guild Street,5,1123.0,2.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20/10/2020,Charleville Mall,30,210.0,2.1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
21/10/2020,Guild Street,30,1422.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21/10/2020,North Strand,35,2313.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21/10/2020,Charleville Mall,40,242.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22/10/2020,Guild Street,15,1328.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22/10/2020,Charleville Mall,35,200.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22/10/2020,North Strand,60,1903.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23/10/2020,Charleville Mall,35,202.0,3.2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23/10/2020,Guild Street,15,1304.0,3.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23/10/2020,North Strand,60,1757.0,3.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24/10/2020,Charleville Mall,50,165.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24/10/2020,North Strand,35,1201.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24/10/2020,Guild Street,5,880.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25/10/2020,North Strand,60,1531.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25/10/2020,Charleville Mall,70,217.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25/10/2020,Guild Street,35,1262.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26/10/2020,Guild Street,20,960.0,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26/10/2020,Charleville Mall,40,167.0,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
26/10/2020,North Strand,50,1313.0,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27/10/2020,Charleville Mall,25,146.0,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
27/10/2020,Guild Street,25,1088.0,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27/10/2020,North Strand,50,1570.0,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28/10/2020,Guild Street,10,1108.0,4.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28/10/2020,North Strand,65,1606.0,4.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28/10/2020,Charleville Mall,40,171.0,4.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
29/10/2020,Guild Street,5,860.0,3.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
29/10/2020,North Strand,40,1392.0,3.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29/10/2020,Charleville Mall,30,135.0,3.8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
30/10/2020,North Strand,75,2137.0,3.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30/10/2020,Charleville Mall,55,169.0,3.6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
30/10/2020,Guild Street,30,1368.0,3.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31/10/2020,Charleville Mall,10,134.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
31/10/2020,North Strand,30,1013.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
01/11/2020,Charleville Mall,25,77.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
01/11/2020,Grove Road Totem,5,1080.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
01/11/2020,Guild Street,10,586.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
01/11/2020,North Strand,40,861.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
02/11/2020,Charleville Mall,20,146.0,1.4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
02/11/2020,Guild Street,5,1002.0,1.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
02/11/2020,North Strand,40,1478.0,1.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
03/11/2020,North Strand,60,1805.0,0.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
03/11/2020,Guild Street,20,1184.0,0.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
03/11/2020,Charleville Mall,45,195.0,0.1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
04/11/2020,Charleville Mall,55,203.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
04/11/2020,Guild Street,30,1292.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
04/11/2020,North Strand,70,1827.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
05/11/2020,Charleville Mall,25,185.0,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
05/11/2020,Guild Street,20,1205.0,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
05/11/2020,North Strand,95,1762.0,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
06/11/2020,Guild Street,15,1468.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
06/11/2020,North Strand,85,2146.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
06/11/2020,Charleville Mall,45,187.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
07/11/2020,North Strand,60,1798.0,3.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
07/11/2020,Guild Street,50,1239.0,3.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
07/11/2020,Charleville Mall,65,203.0,3.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
08/11/2020,Grove Road Totem,5,1737.0,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
08/11/2020,Charleville Mall,40,184.0,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
08/11/2020,Guild Street,40,1131.0,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
08/11/2020,North Strand,65,1350.0,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
09/11/2020,Guild Street,15,1042.0,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
09/11/2020,North Strand,40,1612.0,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
