location,time,total_trip_count,value,Bike_Lanes,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,rain,Area_N,Area_NE,Area_NW,Area_S,Area_SE,Area_SW,Area_W,Area_CC
Drumcondra,05/06/2022,20,29.5,1,0,0,0,0,1,0,0,0,0,0,0,23.7,1,0,0,0,0,0,0,0
Drumcondra,12/06/2022,95,129.8333333,1,0,0,0,0,1,0,0,0,0,0,0,16.1,1,0,0,0,0,0,0,0
Drumcondra,19/06/2022,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0
Drumcondra,26/06/2022,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,7.1,1,0,0,0,0,0,0,0
Drumcondra,03/07/2022,30,33.0,1,0,0,0,0,0,1,0,0,0,0,0,14.2,1,0,0,0,0,0,0,0
Drumcondra,10/07/2022,90,171.5333333,1,0,0,0,0,0,1,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0
Drumcondra,17/07/2022,25,28.5,1,0,0,0,0,0,1,0,0,0,0,0,1.1,1,0,0,0,0,0,0,0
Drumcondra,24/07/2022,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,4.7,1,0,0,0,0,0,0,0
Drumcondra,31/07/2022,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,21.2,1,0,0,0,0,0,0,0
Drumcondra,07/08/2022,70,126.25,1,0,0,0,0,0,0,1,0,0,0,0,1.9,1,0,0,0,0,0,0,0
Drumcondra,14/08/2022,85,77.41666667,1,0,0,0,0,0,0,1,0,0,0,0,2.1,1,0,0,0,0,0,0,0
Drumcondra,21/08/2022,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,11.2,1,0,0,0,0,0,0,0
Drumcondra,28/08/2022,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,1,0,0,0,0,0,0,0
Drumcondra,04/09/2022,25,21.0,1,0,0,0,0,0,0,0,1,0,0,0,58.0,1,0,0,0,0,0,0,0
Drumcondra,11/09/2022,90,145.25,1,0,0,0,0,0,0,0,1,0,0,0,38.8,1,0,0,0,0,0,0,0
Drumcondra,18/09/2022,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0
Drumcondra,25/09/2022,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,20.3,1,0,0,0,0,0,0,0
Drumcondra,02/10/2022,15,7.666666667,1,0,0,0,0,0,0,0,0,1,0,0,6.0,1,0,0,0,0,0,0,0
Drumcondra,09/10/2022,85,92.58333333,1,0,0,0,0,0,0,0,0,1,0,0,11.8,1,0,0,0,0,0,0,0
Drumcondra,16/10/2022,50,30.8,1,0,0,0,0,0,0,0,0,1,0,0,18.9,1,0,0,0,0,0,0,0
Drumcondra,23/10/2022,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,49.9,1,0,0,0,0,0,0,0
Drumcondra,30/10/2022,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,28.0,1,0,0,0,0,0,0,0
Drumcondra,06/11/2022,75,72.55,1,0,0,0,0,0,0,0,0,0,1,0,24.1,1,0,0,0,0,0,0,0
Drumcondra,13/11/2022,75,117.0833333,1,0,0,0,0,0,0,0,0,0,1,0,7.7,1,0,0,0,0,0,0,0
Drumcondra,20/11/2022,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,12.4,1,0,0,0,0,0,0,0
Drumcondra,27/11/2022,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,22.7,1,0,0,0,0,0,0,0
Drumcondra,04/12/2022,40,70.25,1,0,0,0,0,0,0,0,0,0,0,1,12.6,1,0,0,0,0,0,0,0
Drumcondra,11/12/2022,95,172.4166667,1,0,0,0,0,0,0,0,0,0,0,1,15.7,1,0,0,0,0,0,0,0
Drumcondra,18/12/2022,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1.5,1,0,0,0,0,0,0,0
Drumcondra,25/12/2022,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,29.0,1,0,0,0,0,0,0,0
Drumcondra,01/01/2023,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,9.4,1,0,0,0,0,0,0,0
Drumcondra,08/01/2023,60,98.9,1,0,0,0,0,0,0,0,0,0,0,0,7.2,1,0,0,0,0,0,0,0
Drumcondra,15/01/2023,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,22.5,1,0,0,0,0,0,0,0
Drumcondra,22/01/2023,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,1,0,0,0,0,0,0,0
Drumcondra,29/01/2023,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1.9,1,0,0,0,0,0,0,0
Drumcondra,05/02/2023,85,62.33333333,1,1,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0
Drumcondra,12/02/2023,25,25.6,1,1,0,0,0,0,0,0,0,0,0,0,0.3,1,0,0,0,0,0,0,0
Drumcondra,19/02/2023,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,5.2,1,0,0,0,0,0,0,0
Drumcondra,26/02/2023,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0.7,1,0,0,0,0,0,0,0
Drumcondra,05/03/2023,35,58.25,1,0,1,0,0,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0
Drumcondra,12/03/2023,15,62.0,1,0,1,0,0,0,0,0,0,0,0,0,47.7,1,0,0,0,0,0,0,0
Drumcondra,19/03/2023,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,19.2,1,0,0,0,0,0,0,0
Drumcondra,26/03/2023,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,9.9,1,0,0,0,0,0,0,0
Drumcondra,02/04/2023,5,43.0,1,0,0,1,0,0,0,0,0,0,0,0,36.6,1,0,0,0,0,0,0,0
Drumcondra,09/04/2023,40,136.0,1,0,0,1,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,0,0
Drumcondra,16/04/2023,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,21.4,1,0,0,0,0,0,0,0
Drumcondra,23/04/2023,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,17.3,1,0,0,0,0,0,0,0
Drumcondra,30/04/2023,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,18.6,1,0,0,0,0,0,0,0
Drumcondra,07/05/2023,55,86.75,1,0,0,0,1,0,0,0,0,0,0,0,14.8,1,0,0,0,0,0,0,0
Drumcondra,14/05/2023,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,32.4,1,0,0,0,0,0,0,0
Drumcondra,21/05/2023,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0
Drumcondra,28/05/2023,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0
Drumcondra,04/06/2023,35,97.16666667,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0
Drumcondra,11/06/2023,45,68.85,1,0,0,0,0,1,0,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0
Drumcondra,18/06/2023,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,13.5,1,0,0,0,0,0,0,0
Drumcondra,25/06/2023,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,9.0,1,0,0,0,0,0,0,0
Drumcondra,02/07/2023,15,23.33333333,1,0,0,0,0,0,1,0,0,0,0,0,3.1,1,0,0,0,0,0,0,0
Drumcondra,09/07/2023,100,106.3333333,1,0,0,0,0,0,1,0,0,0,0,0,15.1,1,0,0,0,0,0,0,0
Drumcondra,16/07/2023,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,54.1,1,0,0,0,0,0,0,0
Drumcondra,23/07/2023,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,46.4,1,0,0,0,0,0,0,0
Drumcondra,30/07/2023,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,13.8,1,0,0,0,0,0,0,0
Drumcondra,06/08/2023,70,106.6666667,1,0,0,0,0,0,0,1,0,0,0,0,63.6,1,0,0,0,0,0,0,0
Drumcondra,13/08/2023,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0.2,1,0,0,0,0,0,0,0
Drumcondra,20/08/2023,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,39.5,1,0,0,0,0,0,0,0
Drumcondra,27/08/2023,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,6.6,1,0,0,0,0,0,0,0
Drumcondra,03/09/2023,75,74.8,1,0,0,0,0,0,0,0,1,0,0,0,1.9,1,0,0,0,0,0,0,0
Drumcondra,10/09/2023,55,60.53333333,1,0,0,0,0,0,0,0,1,0,0,0,0.2,1,0,0,0,0,0,0,0
Drumcondra,17/09/2023,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,73.4,1,0,0,0,0,0,0,0
Drumcondra,24/09/2023,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,9.9,1,0,0,0,0,0,0,0
Drumcondra,01/10/2023,15,26.33333333,1,0,0,0,0,0,0,0,0,1,0,0,34.6,1,0,0,0,0,0,0,0
Drumcondra,08/10/2023,35,53.66666667,1,0,0,0,0,0,0,0,0,1,0,0,2.2,1,0,0,0,0,0,0,0
Drumcondra,15/10/2023,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,8.1,1,0,0,0,0,0,0,0
Drumcondra,22/10/2023,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,65.6,1,0,0,0,0,0,0,0
Drumcondra,29/10/2023,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,32.8,1,0,0,0,0,0,0,0
Drumcondra,05/11/2023,45,49.6,1,0,0,0,0,0,0,0,0,0,1,0,19.4,1,0,0,0,0,0,0,0
Drumcondra,12/11/2023,10,18.0,1,0,0,0,0,0,0,0,0,0,1,0,18.2,1,0,0,0,0,0,0,0
Drumcondra,19/11/2023,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,5.9,1,0,0,0,0,0,0,0
Drumcondra,26/11/2023,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,1,0,0,0,0,0,0,0
Drumcondra,03/12/2023,20,36.0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,1,0,0,0,0,0,0,0
Drumcondra,10/12/2023,45,77.5,1,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0
Glenageary,19/01/2020,10,0.0,1,0,0,0,0,0,0,0,0,0,0,0,13.0,0,0,0,0,1,0,0,0
Glenageary,26/01/2020,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,1,0,0,0
Glenageary,02/02/2020,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,1,0,0,0
Glenageary,09/02/2020,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,49.5,0,0,0,0,1,0,0,0
Glenageary,16/02/2020,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,39.2,0,0,0,0,1,0,0,0
Glenageary,23/02/2020,5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,41.3,0,0,0,0,1,0,0,0
Glenageary,01/03/2020,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,11.7,0,0,0,0,1,0,0,0
Glenageary,08/03/2020,10,0.0,1,0,1,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,1,0,0,0
Glenageary,15/03/2020,10,0.0,1,0,1,0,0,0,0,0,0,0,0,0,19.9,0,0,0,0,1,0,0,0
Glenageary,22/03/2020,25,0.0,1,0,1,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1,0,0,0
Glenageary,29/03/2020,40,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
Glenageary,05/04/2020,20,0.0,1,0,0,1,0,0,0,0,0,0,0,0,3.9,0,0,0,0,1,0,0,0
Glenageary,12/04/2020,20,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1.8,0,0,0,0,1,0,0,0
Glenageary,19/04/2020,60,0.0,1,0,0,1,0,0,0,0,0,0,0,0,3.8,0,0,0,0,1,0,0,0
Glenageary,26/04/2020,75,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
Glenageary,03/05/2020,85,0.0,1,0,0,0,1,0,0,0,0,0,0,0,6.7,0,0,0,0,1,0,0,0
Glenageary,10/05/2020,80,0.0,1,0,0,0,1,0,0,0,0,0,0,0,3.2,0,0,0,0,1,0,0,0
Glenageary,17/05/2020,110,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
Glenageary,24/05/2020,75,0.0,1,0,0,0,1,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,0,0
Glenageary,31/05/2020,105,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
Glenageary,07/06/2020,95,0.0,1,0,0,0,0,1,0,0,0,0,0,0,3.4,0,0,0,0,1,0,0,0
Glenageary,14/06/2020,85,0.0,1,0,0,0,0,1,0,0,0,0,0,0,16.9,0,0,0,0,1,0,0,0
Glenageary,21/06/2020,90,0.0,1,0,0,0,0,1,0,0,0,0,0,0,38.8,0,0,0,0,1,0,0,0
Glenageary,28/06/2020,65,0.0,1,0,0,0,0,1,0,0,0,0,0,0,8.1,0,0,0,0,1,0,0,0
Glenageary,05/07/2020,50,0.0,1,0,0,0,0,0,1,0,0,0,0,0,17.5,0,0,0,0,1,0,0,0
Glenageary,12/07/2020,80,0.0,1,0,0,0,0,0,1,0,0,0,0,0,29.6,0,0,0,0,1,0,0,0
Glenageary,19/07/2020,65,0.0,1,0,0,0,0,0,1,0,0,0,0,0,8.3,0,0,0,0,1,0,0,0
Glenageary,26/07/2020,60,0.0,1,0,0,0,0,0,1,0,0,0,0,0,21.9,0,0,0,0,1,0,0,0
Glenageary,02/08/2020,45,0.0,1,0,0,0,0,0,0,1,0,0,0,0,11.7,0,0,0,0,1,0,0,0
Glenageary,09/08/2020,45,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1.6,0,0,0,0,1,0,0,0
Glenageary,16/08/2020,55,0.0,1,0,0,0,0,0,0,1,0,0,0,0,10.5,0,0,0,0,1,0,0,0
Glenageary,23/08/2020,45,0.0,1,0,0,0,0,0,0,1,0,0,0,0,41.9,0,0,0,0,1,0,0,0
Glenageary,30/08/2020,55,0.0,1,0,0,0,0,0,0,1,0,0,0,0,37.9,0,0,0,0,1,0,0,0
Glenageary,06/09/2020,40,0.0,1,0,0,0,0,0,0,0,1,0,0,0,33.1,0,0,0,0,1,0,0,0
Glenageary,13/09/2020,55,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1.4,0,0,0,0,1,0,0,0
Glenageary,20/09/2020,65,0.0,1,0,0,0,0,0,0,0,1,0,0,0,3.5,0,0,0,0,1,0,0,0
Glenageary,27/09/2020,50,0.0,1,0,0,0,0,0,0,0,1,0,0,0,16.7,0,0,0,0,1,0,0,0
Glenageary,04/10/2020,30,0.0,1,0,0,0,0,0,0,0,0,1,0,0,47.2,0,0,0,0,1,0,0,0
Glenageary,11/10/2020,40,0.0,1,0,0,0,0,0,0,0,0,1,0,0,17.9,0,0,0,0,1,0,0,0
Glenageary,18/10/2020,45,0.0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,0,0,0,0,1,0,0,0
Glenageary,25/10/2020,55,0.0,1,0,0,0,0,0,0,0,0,1,0,0,9.8,0,0,0,0,1,0,0,0
Glenageary,01/11/2020,40,0.0,1,0,0,0,0,0,0,0,0,0,1,0,18.6,0,0,0,0,1,0,0,0
Glenageary,08/11/2020,50,0.0,1,0,0,0,0,0,0,0,0,0,1,0,6.2,0,0,0,0,1,0,0,0
Glenageary,15/11/2020,35,0.0,1,0,0,0,0,0,0,0,0,0,1,0,13.7,0,0,0,0,1,0,0,0
Glenageary,22/11/2020,35,0.0,1,0,0,0,0,0,0,0,0,0,1,0,6.2,0,0,0,0,1,0,0,0
Glenageary,29/11/2020,20,0.0,1,0,0,0,0,0,0,0,0,0,1,0,3.6,0,0,0,0,1,0,0,0
Glenageary,06/12/2020,5,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0.3,0,0,0,0,1,0,0,0
Glenageary,13/12/2020,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0
Glenageary,20/12/2020,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0
Glenageary,27/12/2020,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0
Glenageary,03/01/2021,20,0.0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,0,0
Glenageary,10/01/2021,5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,1,0,0,0
Glenageary,17/01/2021,45,0.0,1,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,0,0,1,0,0,0
Glenageary,24/01/2021,15,0.0,1,0,0,0,0,0,0,0,0,0,0,0,22.8,0,0,0,0,1,0,0,0
Glenageary,31/01/2021,10,0.0,1,0,0,0,0,0,0,0,0,0,0,0,30.8,0,0,0,0,1,0,0,0
Glenageary,07/02/2021,55,0.0,1,1,0,0,0,0,0,0,0,0,0,0,24.6,0,0,0,0,1,0,0,0
Glenageary,14/02/2021,30,0.0,1,1,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,1,0,0,0
Glenageary,21/02/2021,65,0.0,1,1,0,0,0,0,0,0,0,0,0,0,14.9,0,0,0,0,1,0,0,0
Glenageary,28/02/2021,110,0.0,1,1,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,0,1,0,0,0
Glenageary,07/03/2021,85,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
Glenageary,14/03/2021,40,0.0,1,0,1,0,0,0,0,0,0,0,0,0,30.3,0,0,0,0,1,0,0,0
Glenageary,21/03/2021,110,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1,0,0,0
Glenageary,28/03/2021,75,0.0,1,0,1,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,1,0,0,0
Glenageary,04/04/2021,120,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0
Glenageary,11/04/2021,85,0.0,1,0,0,1,0,0,0,0,0,0,0,0,5.3,0,0,0,0,1,0,0,0
Glenageary,18/04/2021,105,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1.3,0,0,0,0,1,0,0,0
Glenageary,25/04/2021,90,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1.5,0,0,0,0,1,0,0,0
Glenageary,02/05/2021,95,0.0,1,0,0,0,1,0,0,0,0,0,0,0,4.8,0,0,0,0,1,0,0,0
Glenageary,09/05/2021,65,0.0,1,0,0,0,1,0,0,0,0,0,0,0,30.2,0,0,0,0,1,0,0,0
Glenageary,16/05/2021,70,0.0,1,0,0,0,1,0,0,0,0,0,0,0,9.3,0,0,0,0,1,0,0,0
Glenageary,23/05/2021,50,0.0,1,0,0,0,1,0,0,0,0,0,0,0,33.6,0,0,0,0,1,0,0,0
Glenageary,30/05/2021,75,0.0,1,0,0,0,1,0,0,0,0,0,0,0,14.8,0,0,0,0,1,0,0,0
Glenageary,06/06/2021,95,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
Glenageary,13/06/2021,85,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0
Glenageary,20/06/2021,80,2565.0,1,0,0,0,0,1,0,0,0,0,0,0,0.3,0,0,0,0,1,0,0,0
Glenageary,27/06/2021,85,2410.0,1,0,0,0,0,1,0,0,0,0,0,0,9.4,0,0,0,0,1,0,0,0
Glenageary,04/07/2021,60,2226.0,1,0,0,0,0,0,1,0,0,0,0,0,15.6,0,0,0,0,1,0,0,0
Glenageary,11/07/2021,55,2470.0,1,0,0,0,0,0,1,0,0,0,0,0,39.6,0,0,0,0,1,0,0,0
Glenageary,18/07/2021,60,2296.0,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0
Glenageary,25/07/2021,80,2940.0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
Glenageary,01/08/2021,10,627.0,1,0,0,0,0,0,0,1,0,0,0,0,38.5,0,0,0,0,1,0,0,0
Glenageary,08/08/2021,30,846.0,1,0,0,0,0,0,0,1,0,0,0,0,14.1,0,0,0,0,1,0,0,0
Glenageary,15/08/2021,30,1483.0,1,0,0,0,0,0,0,1,0,0,0,0,3.9,0,0,0,0,1,0,0,0
Glenageary,22/08/2021,35,1640.0,1,0,0,0,0,0,0,1,0,0,0,0,19.2,0,0,0,0,1,0,0,0
Glenageary,29/08/2021,50,2051.0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0
Glenageary,05/09/2021,40,1731.0,1,0,0,0,0,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,0,0
Glenageary,12/09/2021,45,1984.0,1,0,0,0,0,0,0,0,1,0,0,0,5.4,0,0,0,0,1,0,0,0
Glenageary,19/09/2021,20,1440.0,1,0,0,0,0,0,0,0,1,0,0,0,2.1,0,0,0,0,1,0,0,0
Glenageary,26/09/2021,40,2307.0,1,0,0,0,0,0,0,0,1,0,0,0,16.9,0,0,0,0,1,0,0,0
Glenageary,03/10/2021,25,1218.0,1,0,0,0,0,0,0,0,0,1,0,0,10.6,0,0,0,0,1,0,0,0
Glenageary,10/10/2021,30,998.0,1,0,0,0,0,0,0,0,0,1,0,0,15.7,0,0,0,0,1,0,0,0
Glenageary,17/10/2021,25,1235.0,1,0,0,0,0,0,0,0,0,1,0,0,4.5,0,0,0,0,1,0,0,0
Glenageary,24/10/2021,10,456.0,1,0,0,0,0,0,0,0,0,1,0,0,10.7,0,0,0,0,1,0,0,0
Glenageary,31/10/2021,15,638.0,1,0,0,0,0,0,0,0,0,1,0,0,45.3,0,0,0,0,1,0,0,0
Glenageary,07/11/2021,25,968.0,1,0,0,0,0,0,0,0,0,0,1,0,8.1,0,0,0,0,1,0,0,0
Glenageary,14/11/2021,15,668.0,1,0,0,0,0,0,0,0,0,0,1,0,2.4,0,0,0,0,1,0,0,0
Glenageary,21/11/2021,20,674.0,1,0,0,0,0,0,0,0,0,0,1,0,0.7,0,0,0,0,1,0,0,0
Glenageary,28/11/2021,5,141.0,1,0,0,0,0,0,0,0,0,0,1,0,0.7,0,0,0,0,1,0,0,0
Glenageary,05/12/2021,10,310.0,1,0,0,0,0,0,0,0,0,0,0,1,15.7,0,0,0,0,1,0,0,0
Glenageary,12/12/2021,15,383.0,1,0,0,0,0,0,0,0,0,0,0,1,30.1,0,0,0,0,1,0,0,0
Glenageary,19/12/2021,10,414.0,1,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,1,0,0,0
Glenageary,26/12/2021,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,32.8,0,0,0,0,1,0,0,0
Glenageary,02/01/2022,25,749.0,1,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,1,0,0,0
Glenageary,09/01/2022,15,336.0,1,0,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0,0,1,0,0,0
Glenageary,16/01/2022,15,371.0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0
Glenageary,23/01/2022,15,422.0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0
Glenageary,30/01/2022,20,578.0,1,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,1,0,0,0
Glenageary,06/02/2022,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,16.0,0,0,0,0,1,0,0,0
Glenageary,13/02/2022,10,379.0,1,1,0,0,0,0,0,0,0,0,0,0,17.1,0,0,0,0,1,0,0,0
Glenageary,20/02/2022,5,108.0,1,1,0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,0,1,0,0,0
Glenageary,27/02/2022,5,145.0,1,1,0,0,0,0,0,0,0,0,0,0,8.3,0,0,0,0,1,0,0,0
Glenageary,06/03/2022,30,1053.0,1,0,1,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,1,0,0,0
Glenageary,13/03/2022,5,170.0,1,0,1,0,0,0,0,0,0,0,0,0,57.9,0,0,0,0,1,0,0,0
Glenageary,20/03/2022,15,476.0,1,0,1,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,1,0,0,0
Glenageary,27/03/2022,30,1822.0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
Glenageary,03/04/2022,10,497.0,1,0,0,1,0,0,0,0,0,0,0,0,3.8,0,0,0,0,1,0,0,0
Glenageary,10/04/2022,30,1051.0,1,0,0,1,0,0,0,0,0,0,0,0,6.0,0,0,0,0,1,0,0,0
Glenageary,17/04/2022,10,498.0,1,0,0,1,0,0,0,0,0,0,0,0,10.6,0,0,0,0,1,0,0,0
Glenageary,24/04/2022,30,1203.0,1,0,0,1,0,0,0,0,0,0,0,0,6.2,0,0,0,0,1,0,0,0
Glenageary,01/05/2022,10,532.0,1,0,0,0,1,0,0,0,0,0,0,0,14.7,0,0,0,0,1,0,0,0
Glenageary,08/05/2022,40,1767.0,1,0,0,0,1,0,0,0,0,0,0,0,8.0,0,0,0,0,1,0,0,0
Glenageary,15/05/2022,15,887.0,1,0,0,0,1,0,0,0,0,0,0,0,7.8,0,0,0,0,1,0,0,0
Glenageary,22/05/2022,15,722.0,1,0,0,0,1,0,0,0,0,0,0,0,12.6,0,0,0,0,1,0,0,0
Glenageary,29/05/2022,20,1229.0,1,0,0,0,1,0,0,0,0,0,0,0,1.3,0,0,0,0,1,0,0,0
Glenageary,05/06/2022,35,1306.0,1,0,0,0,0,1,0,0,0,0,0,0,23.7,0,0,0,0,1,0,0,0
Glenageary,12/06/2022,40,1589.0,1,0,0,0,0,1,0,0,0,0,0,0,16.1,0,0,0,0,1,0,0,0
Glenageary,19/06/2022,50,2230.0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
Glenageary,26/06/2022,35,1552.0,1,0,0,0,0,1,0,0,0,0,0,0,7.1,0,0,0,0,1,0,0,0
Glenageary,03/07/2022,15,750.0,1,0,0,0,0,0,1,0,0,0,0,0,14.2,0,0,0,0,1,0,0,0
Glenageary,10/07/2022,75,1787.0,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0
Glenageary,17/07/2022,45,2043.0,1,0,0,0,0,0,1,0,0,0,0,0,1.1,0,0,0,0,1,0,0,0
Glenageary,24/07/2022,15,559.0,1,0,0,0,0,0,1,0,0,0,0,0,4.7,0,0,0,0,1,0,0,0
Glenageary,31/07/2022,20,768.0,1,0,0,0,0,0,1,0,0,0,0,0,21.2,0,0,0,0,1,0,0,0
Glenageary,07/08/2022,35,1557.0,1,0,0,0,0,0,0,1,0,0,0,0,1.9,0,0,0,0,1,0,0,0
Glenageary,14/08/2022,55,2355.0,1,0,0,0,0,0,0,1,0,0,0,0,2.1,0,0,0,0,1,0,0,0
Glenageary,21/08/2022,30,1281.0,1,0,0,0,0,0,0,1,0,0,0,0,11.2,0,0,0,0,1,0,0,0
Glenageary,28/08/2022,35,1686.0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,0,0,0,0,1,0,0,0
Glenageary,04/09/2022,20,973.0,1,0,0,0,0,0,0,0,1,0,0,0,58.0,0,0,0,0,1,0,0,0
